Date,Open,High,Low,Close,Adj Close,Volume
2018-07-07,40.529999,41.169998,39.290001,39.619999,37.689426,10619889
2018-07-14,39.779999,39.980000,38.009998,39.849998,37.908215,6360299
2018-07-21,39.889999,39.939999,37.830002,39.099998,37.194763,9746929
2018-07-28,38.529999,40.500000,38.000000,39.180000,37.270866,8920259
2018-08-04,39.180000,40.689999,38.570000,38.799999,36.909382,13830633
2018-08-11,38.990002,40.160000,38.509998,39.099998,37.194763,7151055
2018-08-18,38.910000,41.000000,38.910000,40.240002,38.279217,9342148
2018-08-25,40.400002,41.099998,39.099998,39.750000,37.813091,9911100
2018-09-01,39.590000,40.270000,38.000000,38.810001,36.918896,6766247
2018-09-08,38.970001,39.910000,38.400002,39.779999,37.841625,14941779
2018-09-15,39.639999,40.889999,39.340000,40.250000,38.288727,33170918
2018-09-22,40.139999,41.200001,39.779999,39.910000,37.965294,7624355
2018-09-29,39.959999,40.840000,38.070000,38.189999,36.329105,8709260
2018-10-06,38.029999,39.480000,37.049999,37.349998,35.530037,13787296
2018-10-13,37.240002,38.299999,36.610001,36.779999,34.987812,7759536
2018-10-20,36.939999,39.250000,36.020000,38.200001,36.338615,10042918
2018-10-27,38.369999,39.160000,35.700001,38.700001,36.814255,15929039
2018-11-03,38.720001,41.700001,36.459999,40.660000,38.678753,21043158
2018-11-10,40.500000,40.500000,37.000000,38.810001,36.918896,16908833
2018-11-17,38.810001,39.599998,37.369999,37.509998,35.682240,5668328
2018-11-24,37.419998,40.000000,35.849998,39.000000,37.099636,20100512
2018-12-01,39.299999,40.000000,37.520000,39.000000,37.099636,9758739
2018-12-08,39.259998,39.439999,37.990002,38.779999,36.890354,8044415
2018-12-15,39.000000,40.000000,37.200001,38.639999,36.757175,16259704
2018-12-22,38.439999,39.549999,38.439999,38.830002,36.937923,2518573
2018-12-29,38.639999,39.700001,38.500000,39.389999,37.470634,5546372
2019-01-05,39.189999,39.869999,38.320000,38.590000,36.709618,10500008
2019-01-12,38.630001,39.119999,37.840000,38.299999,36.433746,11834479
2019-01-19,38.250000,38.939999,37.509998,37.900002,36.053238,7977279
2019-01-26,37.750000,38.380001,36.400002,36.849998,35.054398,12768131
2019-02-02,36.849998,37.910000,36.730000,36.840000,35.044888,6413184
2019-02-09,36.700001,37.599998,36.000000,36.639999,34.854633,10713247
2019-02-16,36.509998,38.000000,35.570000,37.669998,35.834442,16779078
2019-02-23,37.669998,38.980000,37.290001,38.349998,36.481304,26576836
2019-03-02,38.439999,39.240002,37.259998,37.959999,36.110313,15534993
2019-03-09,38.099998,39.189999,37.840000,38.790001,36.899868,26181091
2019-03-16,38.790001,39.990002,38.230000,39.090000,37.185253,17006601
2019-03-23,39.099998,40.990002,38.900002,40.580002,38.602646,17750452
2019-03-30,40.980000,42.430000,40.500000,42.110001,40.058094,12870906
2019-04-06,42.389999,42.389999,39.970001,40.279999,38.317265,10672589
2019-04-13,40.240002,41.340000,39.599998,40.520000,38.545574,6564104
2019-04-20,40.520000,42.290001,40.000000,42.090000,40.039070,12843623
2019-04-27,42.220001,43.330002,40.430000,42.889999,40.800087,13127746
2019-05-04,42.980000,43.750000,40.750000,41.840000,39.801254,11570494
2019-05-11,41.840000,42.790001,40.520000,41.369999,39.769962,14754824
2019-05-18,41.349998,41.590000,39.099998,39.639999,38.106873,8901235
2019-05-25,39.400002,40.500000,38.279999,39.549999,38.020351,19155413
2019-06-01,39.580002,41.700001,38.980000,41.320000,39.721897,11523937
2019-06-08,41.630001,41.880001,38.860001,39.599998,38.068420,10617200
2019-06-15,39.740002,41.549999,39.090000,40.020000,38.472176,19389445
2019-06-22,40.169998,41.599998,39.720001,40.029999,38.481785,8109475
2019-06-29,40.240002,41.279999,39.810001,40.250000,38.693279,5084461
2019-07-06,40.110001,40.689999,39.630001,40.310001,38.750961,6057127
2019-07-13,40.209999,41.290001,39.910000,40.380001,38.818253,6697624
2019-07-20,40.480000,40.480000,35.860001,36.820000,35.395943,39381560
2019-07-27,36.750000,37.400002,34.560001,35.230000,33.867435,15338543
2019-08-03,34.970001,36.500000,34.560001,35.639999,34.261578,17640618
2019-08-10,35.599998,35.700001,33.040001,34.119999,32.800365,16008171
2019-08-17,34.369999,34.820000,32.799999,32.980000,31.704456,13468571
2019-08-24,33.290001,35.599998,32.549999,35.070000,33.713623,24138979
2019-08-31,35.119999,37.970001,34.009998,37.279999,35.838146,19126293
2019-09-07,37.560001,38.000000,35.840000,36.730000,35.309418,11229261
2019-09-14,36.730000,37.540001,35.669998,37.070000,35.636269,35176318
2019-09-21,37.090000,38.279999,35.840000,36.049999,34.655720,13342575
2019-09-28,36.230000,36.400002,34.799999,35.779999,34.396160,7997376
2019-10-05,35.770000,36.000000,34.509998,35.639999,34.261578,6464756
2019-10-12,35.580002,35.990002,34.000000,34.060001,32.742687,8955880
2019-10-19,34.200001,35.950001,33.500000,35.889999,34.501907,11309916
2019-10-26,35.730000,37.490002,35.509998,36.410000,35.001797,11517878
2019-11-02,36.509998,37.000000,35.720001,35.869999,34.482681,7715307
2019-11-09,35.799999,36.660000,34.669998,35.180000,33.819370,6166169
2019-11-16,35.180000,35.450001,33.660000,34.049999,32.733074,7189708
2019-11-23,34.099998,34.540001,33.000000,33.799999,32.492741,23997521
2019-11-30,33.709999,34.090000,33.000000,33.040001,31.762136,6965386
2019-12-07,33.000000,34.599998,32.750000,33.750000,32.444675,7514703
2019-12-14,33.820000,34.990002,33.410000,34.849998,33.502132,15051331
2019-12-21,34.889999,34.980000,33.470001,34.880001,33.530975,3337688
2019-12-28,34.730000,35.480000,34.220001,35.369999,34.002018,5226567
2020-01-04,35.139999,36.270000,34.529999,35.689999,34.309643,8235813
2020-01-11,35.700001,36.000000,34.650002,35.689999,34.309643,17893938
2020-01-18,35.730000,36.160000,33.419998,33.500000,32.204346,15639878
2020-01-25,33.250000,34.200001,32.450001,33.805000,32.497551,10226590
2020-02-01,33.805000,34.500000,32.799999,33.169998,31.887106,6768891
2020-02-08,33.310001,34.590000,32.799999,32.930000,31.656389,11237604
2020-02-15,33.139999,33.189999,30.709999,32.119999,30.877718,14133719
2020-02-22,31.549999,32.400002,28.840000,29.690001,28.541702,20117846
2020-02-29,29.690001,32.490002,29.690001,29.900000,28.743578,18460502
2020-03-07,29.010000,30.820000,26.000000,29.490000,28.349438,24904021
2020-03-14,29.490000,32.790001,28.110001,30.400000,29.224241,26600157
2020-03-21,30.260000,36.070000,29.200001,31.570000,30.348991,22375570
2020-03-28,31.700001,35.810001,30.360001,31.510000,30.291311,27857553
2020-04-04,32.000000,33.779999,31.410000,33.459999,32.165894,7380091
2020-04-11,33.599998,33.700001,31.500000,33.470001,32.175507,19416545
2020-04-18,33.430000,33.430000,31.600000,32.630001,31.367994,10101822
2020-04-25,32.549999,37.000000,32.549999,35.590000,34.213512,15104753
2020-05-02,35.169998,36.410000,34.060001,34.500000,33.165668,15218430
2020-05-09,34.700001,37.669998,34.220001,35.599998,34.720985,16570819
2020-05-16,35.959999,37.180000,35.000000,35.540001,34.662472,14049696
2020-05-23,35.549999,36.639999,34.279999,34.669998,33.813950,17019007
2020-05-30,34.799999,38.099998,34.310001,35.270000,34.399136,21334767
2020-06-06,35.369999,36.480000,34.389999,35.090000,34.223579,15500808
2020-06-13,35.040001,38.000000,34.720001,37.830002,36.895927,34647513
2020-06-20,37.799999,40.060001,37.480000,39.470001,38.495434,22762523
2020-06-27,39.720001,39.779999,38.160000,38.840000,37.880989,10282575
2020-07-04,39.020000,39.900002,36.849998,37.509998,36.583828,14992592
2020-07-11,37.660000,37.880001,35.459999,36.360001,35.462223,9953453
2020-07-18,36.450001,39.000000,35.900002,38.939999,37.978519,10010130
2020-07-25,38.849998,45.000000,38.180000,40.090000,39.100124,20476267
2020-08-01,40.509998,42.419998,39.709999,40.040001,39.051361,12486258
2020-08-08,40.290001,42.200001,40.230000,41.450001,40.426544,11002600
2020-08-15,41.590000,45.480000,41.590000,42.959999,41.899258,16505453
2020-08-22,43.169998,44.000000,41.849998,41.970001,40.933704,12079110
2020-08-29,42.000000,42.700001,39.650002,40.080002,39.090374,15752322
2020-09-05,41.000000,41.450001,38.910000,39.630001,38.651482,9456324
2020-09-12,39.990002,40.950001,37.020000,37.410000,36.486298,15032218
2020-09-19,37.520000,40.700001,36.990002,39.619999,38.641727,11730633
2020-09-26,40.080002,41.790001,38.799999,38.939999,37.978519,10717960
2020-10-03,38.939999,42.490002,38.939999,41.549999,40.524075,8857871
2020-10-10,41.799999,42.430000,40.110001,41.189999,40.172962,9305646
2020-10-17,41.220001,43.930000,40.560001,41.290001,40.270496,13780396
2020-10-24,41.400002,43.990002,40.389999,40.990002,39.977905,12751845
2020-10-31,40.990002,42.990002,40.380001,41.790001,40.758148,9894083
2020-11-07,42.470001,43.939999,40.900002,43.490002,42.416176,13827356
2020-11-14,43.490002,45.330002,41.779999,41.910000,40.875187,14665874
2020-11-21,42.130001,43.860001,41.810001,43.130001,42.065063,8771814
2020-11-28,43.230000,44.349998,42.500000,43.480000,42.406422,19943114
2020-12-05,43.639999,43.830002,42.000000,42.040001,41.001976,9817133
2020-12-12,42.209999,43.750000,42.080002,43.029999,41.967529,20535057
2020-12-19,42.610001,43.400002,41.830002,42.590000,41.538395,5100916
2020-12-26,42.700001,44.529999,42.599998,43.240002,42.172348,3981935
2021-01-02,43.139999,44.450001,42.660000,43.360001,42.289383,11342094
2021-01-09,43.419998,44.200001,42.270000,42.570000,41.518890,9685348
2021-01-16,42.540001,43.450001,42.009998,42.160000,41.119011,10383049
2021-01-23,42.470001,42.750000,38.419998,38.520000,37.568890,15031023
2021-01-30,38.520000,40.540001,38.520000,39.549999,38.573456,11397249
2021-02-06,39.560001,40.000000,38.820000,39.160000,38.193089,8894265
2021-02-13,39.160000,39.599998,38.130001,38.360001,37.412842,11963019
2021-02-20,38.320000,41.099998,37.070000,39.299999,38.329628,29401851
2021-02-27,39.580002,41.700001,39.070000,41.480000,40.455803,17250714
2021-03-06,41.400002,43.799999,41.029999,43.029999,41.967529,17019606
2021-03-13,43.029999,44.299999,42.450001,42.919998,41.860245,21431654
2021-03-20,42.980000,44.189999,42.040001,42.709999,41.655434,11330580
2021-03-27,43.099998,44.400002,42.500000,42.900002,41.840744,5856173
2021-04-03,43.330002,43.880001,41.959999,42.090000,41.050743,9711105
2021-04-10,41.950001,42.570000,41.529999,41.680000,40.650864,10197889
2021-04-17,41.970001,43.070000,40.849998,42.040001,41.001976,13102224
2021-04-24,42.099998,42.500000,40.270000,40.540001,39.539013,12776270
2021-05-01,40.680000,41.540001,40.680000,41.099998,40.085186,7756582
2021-05-08,41.049999,41.290001,38.950001,39.009998,38.046787,9686450
2021-05-15,39.029999,41.299999,39.029999,40.020000,40.020000,23468470
2021-05-22,40.029999,43.709999,40.029999,43.290001,43.290001,25290774
2021-05-29,42.720001,44.500000,42.720001,43.750000,43.750000,12766227
2021-06-05,43.730000,45.799999,43.259998,44.500000,44.500000,11085267
2021-06-12,44.320000,45.299999,43.400002,44.169998,44.169998,11501206
2021-06-19,44.200001,44.430000,43.020000,43.830002,43.830002,8531152
2021-06-26,43.939999,44.200001,43.299999,43.380001,43.380001,5593037
2021-07-03,43.580002,45.389999,43.000000,45.130001,45.130001,10327865
2021-07-10,45.130001,46.000000,43.020000,44.869999,44.869999,8771184
2021-07-17,44.599998,45.169998,43.070000,44.790001,44.790001,7326439
2021-07-24,44.750000,47.480000,44.529999,45.880001,45.880001,8645161
2021-07-31,46.200001,49.250000,46.200001,49.000000,49.000000,12694390
2021-08-07,49.220001,49.889999,48.450001,48.889999,48.889999,9622766
2021-08-14,48.099998,53.500000,48.099998,49.820000,49.820000,33956096
2021-08-21,50.049999,50.200001,48.959999,49.700001,49.700001,9464928
2021-08-28,49.680000,51.099998,49.099998,49.410000,49.410000,12882305
2021-09-04,49.700001,50.700001,49.119999,50.310001,50.310001,7470124
2021-09-11,50.380001,56.520000,50.380001,56.230000,56.230000,19853845
2021-09-18,56.000000,58.799999,55.000000,56.619999,56.619999,10641983
2021-09-25,56.380001,58.990002,54.759998,57.299999,57.299999,15908344
2021-10-02,57.299999,60.889999,56.099998,58.750000,58.750000,10106070
2021-10-09,58.599998,58.630001,55.320000,57.880001,57.880001,10383470
2021-10-16,58.369999,59.959999,55.939999,56.509998,56.509998,9291075
2021-10-23,56.619999,61.299999,55.950001,60.939999,60.939999,9636770
2021-10-30,61.500000,64.610001,60.619999,63.400002,63.400002,11235337
2021-11-06,63.610001,63.610001,59.099998,59.840000,59.840000,7357253
2021-11-13,59.840000,62.389999,57.820000,58.160000,58.160000,8381731
2021-11-20,58.380001,58.919998,52.680000,54.430000,54.430000,14839586
2021-11-27,54.740002,57.889999,52.410000,56.830002,56.830002,39234009
2021-12-04,56.650002,59.200001,53.880001,58.400002,58.400002,23296230
2021-12-11,58.439999,61.990002,55.680000,61.470001,61.470001,20355010
2021-12-18,60.740002,63.900002,59.900002,62.810001,62.810001,7351648
2021-12-25,62.770000,63.860001,61.910000,62.970001,62.970001,3909929
2022-01-01,63.080002,64.650002,57.790001,64.480003,64.480003,7545396
2022-01-08,64.510002,67.440002,62.700001,66.430000,66.430000,10934295
2022-01-15,66.279999,67.440002,62.020000,63.230000,63.230000,5631593
2022-01-22,62.700001,63.900002,59.459999,61.529999,61.529999,10266177
2022-01-29,61.790001,65.750000,60.299999,62.009998,62.009998,8870099
2022-02-05,62.009998,65.809998,61.490002,64.629997,64.629997,6425369
2022-02-12,64.629997,65.120003,61.349998,64.809998,64.809998,9376988
2022-02-19,64.699997,66.699997,59.259998,64.349998,64.349998,11037006
2022-02-26,63.580002,65.050003,57.200001,57.439999,57.439999,21829992
2022-03-05,57.220001,58.209999,51.779999,56.650002,56.650002,20910317
2022-03-12,56.750000,60.400002,53.810001,57.980000,57.980000,29309297
2022-03-19,57.980000,59.580002,55.759998,58.279999,58.279999,9695373
2022-03-26,58.279999,63.400002,57.779999,62.980000,62.980000,15500015
2022-04-02,63.000000,66.000000,62.549999,64.320000,64.320000,2519875
